,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1198,15.42467,-15.49819,-0.55427,13.75001,8.76267,GMMs and Accordions,-10.87141,1.82767,-77.06711,9.55499,-20.14765,True
1199,-0.74821,-15.42868,-0.23151,4.60136,-6.89413,Bayesian Inference,-1.48529,-17.57525,-78.78307,8.57114,-20.05729,False
1200,-25.06154,-15.39095,0.40588,19.57008,-0.29884,Bayesian Inference,4.07707,-6.01561,-77.82932,7.15132,-20.00823,False
1201,24.59263,-15.51075,-0.79841,15.72463,-6.13187,GMMs and Accordions,-17.65238,45.11833,-77.49436,6.44478,-20.16398,True
1202,1.79652,-15.52461,-0.08853,2.52065,-2.86461,GMMs and Accordions,7.67498,19.05482,-76.34131,7.34822,-20.18200,True
1203,-23.45107,-15.38830,0.35194,5.36465,2.60469,Bayesian Inference,-3.45175,-25.87784,-78.01575,8.32787,-20.00479,False
1204,-36.28341,-15.38481,0.72580,0.38932,-7.01877,Bayesian Inference,11.16324,13.48943,-78.09228,8.24139,-20.00026,False
1205,-25.34319,-15.44193,0.53049,28.13600,-5.36350,Bayesian Inference,6.66859,-3.31445,-76.03520,7.27183,-20.07451,False
1206,-17.00634,-15.44522,0.28994,15.35398,0.19792,Bayesian Inference,2.66069,4.44282,-78.57422,6.37451,-20.07879,False
1207,-26.30265,-15.48014,0.64616,2.95872,-4.09263,Bayesian Inference,-16.78843,27.16566,-77.71380,9.38190,-20.12419,False
1208,-0.04772,-15.55937,0.04557,6.47168,1.49504,Bayesian Inference,-16.93689,-4.82652,-77.75524,7.37702,-20.22718,False
1209,-18.73698,-15.40879,0.25837,13.58488,2.79523,Bayesian Inference,7.37198,-6.77814,-77.91909,6.96936,-20.03142,False
1210,-25.77477,-15.41389,0.47942,6.51347,-4.08809,Bayesian Inference,-2.08787,-1.74054,-78.15166,6.72972,-20.03806,False
1211,-21.78060,-15.40632,0.34332,4.11670,-3.65432,Bayesian Inference,-8.02651,13.67071,-74.77251,8.03798,-20.02822,False
1212,-31.76505,-15.33783,0.48424,9.08793,-1.99338,Bayesian Inference,7.81310,16.67448,-77.59779,8.95077,-19.93917,False
1213,-0.36703,-15.52767,-0.01719,12.91127,6.78371,Bayesian Inference,-10.59868,-66.76807,-76.18076,4.59261,-20.18597,False
1214,-11.30250,-15.35600,-0.08318,11.03314,0.51202,Bayesian Inference,-1.82677,-3.56666,-77.24526,7.45319,-19.96280,False
1215,18.07379,-15.46928,-0.69900,11.98065,-4.35930,GMMs and Accordions,1.94213,-20.64102,-78.75588,8.93305,-20.11006,True
1216,-14.73249,-15.39637,0.11092,-6.34238,-4.26362,GMMs and Accordions,33.03915,23.59336,-78.61937,8.39500,-20.01528,False
1217,1.33921,-15.54201,-0.03526,6.73068,-2.04893,GMMs and Accordions,-14.69644,16.98268,-74.09620,6.28965,-20.20462,True
1218,1.16492,-15.44958,-0.24080,-8.58655,-6.35846,Bayesian Inference,13.88606,33.22943,-75.40291,9.52592,-20.08446,True
1219,-8.42380,-15.39076,-0.08959,8.42407,4.50341,Bayesian Inference,0.54600,-4.85150,-77.67866,10.01187,-20.00799,False
1220,-10.99787,-15.38916,-0.01664,-6.96796,-2.07969,GMMs and Accordions,-9.01699,27.55234,-78.01890,7.27643,-20.00591,False
1221,-23.77947,-15.37134,0.32304,9.88984,-0.28097,Bayesian Inference,13.62713,32.03302,-77.96359,9.17427,-19.98274,False
1222,-14.10219,-15.45235,0.21979,-4.43574,2.06971,GMMs and Accordions,7.61894,-16.65624,-78.00310,6.92401,-20.08806,False
1223,-22.92177,-15.49013,0.56833,2.84380,0.86537,Bayesian Inference,-5.86919,-3.39705,-80.44994,10.18291,-20.13717,False
1224,12.54573,-15.48728,-0.49348,30.00269,-2.77245,GMMs and Accordions,-2.89870,15.36826,-78.36050,8.45547,-20.13346,True
1225,-12.47066,-15.48816,0.25287,7.05586,5.11718,Bayesian Inference,0.54186,-26.41934,-76.94864,7.16043,-20.13461,False
1226,7.87465,-15.43663,-0.46997,10.73024,6.00366,GMMs and Accordions,4.48395,-9.66373,-79.82906,7.96829,-20.06762,True
1227,-3.06075,-15.42165,-0.17875,17.02008,0.24035,Bayesian Inference,-3.75061,-25.97010,-74.71578,8.17125,-20.04814,False
1228,3.29285,-15.51625,-0.15213,10.72160,5.89673,GMMs and Accordions,-0.34271,-13.80914,-77.79039,9.30485,-20.17112,True
1229,18.96630,-15.52035,-0.60912,7.27564,-0.76842,GMMs and Accordions,-12.64092,16.59049,-77.27285,7.47644,-20.17646,True
1230,-19.91330,-15.51018,0.52452,-9.97281,-6.86405,GMMs and Accordions,-3.94533,11.52458,-72.89704,8.46595,-20.16323,False
1231,19.78207,-15.48365,-0.71706,19.86849,5.55735,GMMs and Accordions,-1.02068,-4.94380,-76.86571,9.27965,-20.12875,True
1232,-13.18081,-15.48882,0.27552,17.53779,-2.01090,Bayesian Inference,-0.77240,-1.49932,-76.56073,5.57163,-20.13547,False
1233,-34.46478,-15.43368,0.78308,39.08765,4.03613,Bayesian Inference,5.73027,32.82658,-77.15317,11.22691,-20.06378,False
1234,-17.27389,-15.41883,0.23774,-0.97752,-3.09445,GMMs and Accordions,-2.06346,-1.53808,-79.15469,8.32224,-20.04448,False
1235,-24.24538,-15.42730,0.46448,-2.81050,-0.09376,GMMs and Accordions,6.14964,15.24907,-77.07978,10.70874,-20.05549,False
1236,1.44414,-15.44355,-0.26285,7.73496,2.08064,GMMs and Accordions,-3.84719,13.83124,-76.96430,6.95512,-20.07661,True
1237,-3.03953,-15.48967,-0.02430,11.99751,2.87290,Bayesian Inference,11.97186,12.05288,-75.04584,5.52268,-20.13657,False
1238,-27.05066,-15.49597,0.70450,10.60939,-9.37385,Bayesian Inference,7.75491,-5.72517,-77.42734,6.57389,-20.14476,False
1239,-3.89572,-15.46361,-0.05823,6.35920,-2.68635,Bayesian Inference,8.48913,-34.23522,-74.49762,8.06280,-20.10270,False
1240,-15.03763,-15.44620,0.23360,10.76902,10.64379,Bayesian Inference,23.83083,-42.45702,-78.05486,8.30235,-20.08006,False
1241,-21.79692,-15.44580,0.43381,19.79839,-2.65622,Bayesian Inference,-17.06932,-67.95006,-77.01381,7.53409,-20.07955,False
1242,-2.97438,-15.47849,-0.05172,21.90687,-0.63931,Bayesian Inference,20.73562,17.57667,-75.13198,6.40760,-20.12204,False
1243,6.44480,-15.59268,-0.07167,15.81606,-0.12901,GMMs and Accordions,12.42446,0.76373,-74.28958,6.47698,-20.27048,True
1244,6.37108,-15.45167,-0.39094,10.22111,9.29361,GMMs and Accordions,-0.54091,-8.62518,-76.24434,8.46026,-20.08717,True
1245,-7.23568,-15.42431,-0.04845,1.74668,-2.10271,Bayesian Inference,7.39567,-27.59585,-78.73390,8.06382,-20.05161,False
1246,-9.34426,-15.47161,0.12212,1.48330,-1.25433,Bayesian Inference,-6.69562,3.45092,-75.04134,6.35866,-20.11310,False
1247,-29.63218,-15.50032,0.79122,-9.80264,-12.63385,GMMs and Accordions,-0.97714,-7.04994,-73.51880,9.01424,-20.15041,False
1248,2.80346,-15.59450,0.04083,9.82017,-4.91992,GMMs and Accordions,11.37059,10.28238,-76.65067,6.43324,-20.27285,True
1249,-39.84311,-15.38329,0.82825,2.64954,6.71459,Bayesian Inference,-2.19645,-3.98475,-76.40212,7.54605,-19.99828,False
1250,-13.41687,-15.37850,0.03102,8.54509,2.16980,Bayesian Inference,-1.53412,17.39600,-78.04136,8.42024,-19.99205,False
1251,-2.99957,-15.43711,-0.14532,25.44748,-4.63024,Bayesian Inference,0.55105,-5.18674,-77.50697,8.37709,-20.06824,False
1252,-28.94396,-15.37153,0.47715,3.53678,-3.10353,Bayesian Inference,-7.13033,36.12515,-79.29598,7.64474,-19.98299,False
1253,-18.97109,-15.37961,0.19883,18.58220,10.46537,Bayesian Inference,-9.08829,-11.64468,-74.92306,7.74824,-19.99350,False
1254,-14.84172,-15.37506,0.06558,12.15548,-0.88816,Bayesian Inference,9.31394,-24.05590,-79.07800,7.82034,-19.98758,False
1255,-19.05207,-15.44864,0.35861,4.96263,-0.65635,Bayesian Inference,-10.92600,22.63250,-77.05863,7.44241,-20.08324,False
1256,-17.82961,-15.36847,0.13946,5.65936,6.13803,Bayesian Inference,-6.37915,13.30090,-75.27168,9.24493,-19.97901,False
1257,-15.40255,-15.46969,0.29799,10.08035,-0.08838,Bayesian Inference,2.58573,18.10582,-78.96854,8.41946,-20.11059,False
1258,-22.15622,-15.35557,0.23878,23.55578,-2.47920,Bayesian Inference,3.47580,-2.78588,-77.17926,7.59494,-19.96224,False
1259,-12.35816,-15.42927,0.11528,27.05899,-1.45361,Bayesian Inference,2.04260,-11.84634,-78.65559,6.44259,-20.05805,False
1260,-4.68117,-15.47389,-0.01143,23.61941,-3.21831,Bayesian Inference,0.28903,3.86639,-72.79443,9.94766,-20.11606,False
1261,-35.53169,-15.41616,0.77490,2.34187,0.07432,Bayesian Inference,1.09612,-12.08015,-72.62050,7.87901,-20.04101,False
1262,3.20597,-15.43059,-0.34483,11.43378,0.08864,GMMs and Accordions,4.93238,-9.72735,-77.92147,7.61267,-20.05976,True
1263,-7.45653,-15.37485,-0.15465,8.96833,11.59204,Bayesian Inference,3.09839,-1.72091,-76.51945,10.92205,-19.98730,False
1264,8.98378,-15.45438,-0.46251,3.65850,4.28321,GMMs and Accordions,-4.39737,6.81902,-78.90559,6.35935,-20.09069,True
1265,18.88053,-15.51050,-0.62904,3.74052,1.75497,GMMs and Accordions,-6.74377,14.99370,-79.27365,10.05177,-20.16365,True
1266,-3.86878,-15.40891,-0.18374,5.34128,-3.91094,Bayesian Inference,3.39376,-8.79593,-78.19635,6.97037,-20.03158,False
1267,-2.33960,-15.52257,0.02987,13.48534,-3.36117,Bayesian Inference,-9.69458,-9.32956,-75.17886,6.12341,-20.17934,False
1268,-27.13768,-15.39168,0.46933,17.80227,1.45473,Bayesian Inference,-9.27306,22.52539,-77.24274,7.32864,-20.00918,False
1269,-18.16001,-15.51671,0.48725,22.14198,-0.08652,Bayesian Inference,-1.10121,-3.11042,-75.57251,6.54132,-20.17172,False
1270,-1.14168,-15.57178,0.10642,5.12996,2.80378,Bayesian Inference,11.57334,22.20603,-76.15554,10.22575,-20.24331,False
1271,-34.07158,-15.43948,0.78463,-6.00854,1.68653,GMMs and Accordions,7.22166,-5.50831,-76.42712,7.84954,-20.07133,False
1272,3.48252,-15.44935,-0.31027,16.45954,-1.54728,GMMs and Accordions,16.92322,-44.52437,-77.04549,7.42161,-20.08416,True
1273,-28.70432,-15.46444,0.68182,13.18374,-7.05443,Bayesian Inference,4.22902,2.90087,-78.43715,8.92273,-20.10377,False
1274,-37.38110,-15.42724,0.85518,20.39282,0.10906,Bayesian Inference,16.28345,-47.85669,-77.36617,9.56288,-20.05541,False
1275,6.59865,-15.53027,-0.21852,7.23716,1.08861,GMMs and Accordions,5.26378,-2.88135,-73.04990,10.40656,-20.18935,True
1276,-29.41000,-15.43333,0.63190,22.18451,7.18088,Bayesian Inference,6.99883,-5.26225,-76.00336,7.99300,-20.06333,False
1277,-38.04188,-15.36341,0.72934,22.94210,12.79328,Bayesian Inference,3.99566,10.74368,-73.28368,8.43430,-19.97244,False
1278,-10.97449,-15.48336,0.19741,14.96845,1.47045,Bayesian Inference,3.22308,-4.90395,-76.93818,8.66110,-20.12836,False
1279,4.63124,-15.59046,-0.02277,7.09902,-3.33962,GMMs and Accordions,7.16036,20.25313,-75.91953,6.67007,-20.26759,True
1280,-7.60866,-15.48931,0.11083,0.17158,1.06132,Bayesian Inference,-10.59064,13.44373,-77.38209,7.77263,-20.13610,False
1281,-20.34039,-15.39972,0.28541,0.65235,2.43948,Bayesian Inference,11.31222,9.99741,-79.69961,8.32051,-20.01964,False
1282,-31.18411,-15.50765,0.85412,8.51920,-4.32235,Bayesian Inference,10.68692,-2.40997,-74.33551,9.25712,-20.15995,False
1283,-15.46979,-15.41558,0.17665,11.03179,5.69956,Bayesian Inference,-13.77440,-1.16241,-76.05012,8.95277,-20.04026,False
1284,0.29437,-15.53864,-0.01186,12.16696,-6.60495,GMMs and Accordions,15.44598,-24.49314,-75.75690,5.54586,-20.20023,True
1285,-26.60326,-15.37209,0.40876,7.70123,4.03813,Bayesian Inference,-3.14790,8.91430,-75.71485,6.42074,-19.98371,False
1286,-19.71714,-15.41530,0.30239,3.02860,1.28736,Bayesian Inference,-21.61809,-68.92062,-71.95050,5.99490,-20.03989,False
1287,-30.82834,-15.34409,0.47065,12.52306,-2.54033,Bayesian Inference,11.33456,-10.41722,-75.58242,6.69090,-19.94732,False
1288,2.23833,-15.38165,-0.42759,4.99381,9.57847,GMMs and Accordions,0.03181,-19.21877,-77.77914,7.75590,-19.99615,True
1289,9.27998,-15.41821,-0.55377,14.63569,-0.46421,GMMs and Accordions,15.96953,-30.86273,-78.59592,8.98873,-20.04367,True
1290,-12.73604,-15.47990,0.24195,11.52698,2.58191,Bayesian Inference,-2.85258,10.33635,-77.28652,6.97111,-20.12387,False
1291,-2.40086,-15.54395,0.08043,8.54410,-9.43772,Bayesian Inference,16.26622,-41.30609,-71.83862,2.28998,-20.20713,False
1292,3.48894,-15.53864,-0.10691,-0.44865,2.51114,Bayesian Inference,-0.73021,15.37221,-76.29046,6.40670,-20.20023,True
1293,16.40676,-15.48226,-0.61980,4.65533,-6.27474,GMMs and Accordions,-2.07962,-6.42607,-77.45390,8.10741,-20.12694,True
1294,-9.02271,-15.45766,0.08074,3.70358,-2.85166,Bayesian Inference,2.88269,18.06574,-72.90447,8.94437,-20.09495,False
1295,-14.37385,-15.48273,0.29712,-0.94735,1.81693,GMMs and Accordions,-4.64061,0.25056,-74.32149,6.44655,-20.12755,False
1296,-18.15114,-15.37385,0.16130,24.30866,1.72360,Bayesian Inference,4.11220,-42.62910,-73.16218,6.09376,-19.98601,False
1297,-6.40573,-15.38300,-0.16732,5.16150,2.49383,Bayesian Inference,12.87868,30.43887,-77.56344,7.42491,-19.99790,False
1298,-11.91379,-15.39147,0.01586,0.93031,-1.69696,Bayesian Inference,12.63834,-29.19860,-79.42506,6.76345,-20.00891,False
1299,6.08256,-15.50272,-0.26597,24.52910,11.77408,GMMs and Accordions,0.26236,-12.50128,-75.17607,6.21670,-20.15354,True
1300,-27.47618,-15.38466,0.46340,19.72195,6.82179,Bayesian Inference,-2.09124,-59.43650,-74.46217,7.12588,-20.00006,False
1301,-25.79027,-15.41715,0.48730,0.50313,-8.56304,Bayesian Inference,3.10798,4.07063,-74.97722,8.35165,-20.04229,False
1302,10.16073,-15.39878,-0.62427,16.75908,-5.24880,GMMs and Accordions,5.04112,-2.54520,-77.59732,6.46229,-20.01842,True
1303,-5.80583,-15.42216,-0.09590,5.04572,-4.69373,Bayesian Inference,8.56616,16.22422,-77.03229,10.10769,-20.04881,False
1304,-12.53318,-15.43379,0.13079,11.25096,4.80388,Bayesian Inference,-10.06431,8.00139,-76.76630,7.77078,-20.06393,False
1305,-0.52662,-15.50847,-0.05622,4.20189,2.34571,Bayesian Inference,-7.82419,14.47243,-76.06756,7.55093,-20.16101,False
1306,17.55573,-15.51057,-0.58946,-4.55806,-2.39354,Bayesian Inference,3.35814,3.25734,-77.47699,7.80978,-20.16374,True
1307,-29.43060,-15.43519,0.63674,-7.74361,-3.13852,GMMs and Accordions,12.57610,5.53200,-77.73710,8.45290,-20.06574,False
1308,-21.54680,-15.43572,0.40338,-11.65729,-15.43854,GMMs and Accordions,22.83683,-35.52066,-77.34478,8.77184,-20.06644,False
1309,-16.35222,-15.45034,0.28215,7.81232,2.24864,Bayesian Inference,15.78570,-44.44886,-78.53034,8.50030,-20.08544,False
1310,-13.75416,-15.37363,0.02996,6.14101,2.41179,Bayesian Inference,-0.39105,12.60939,-75.92152,11.58197,-19.98572,False
1311,-3.98732,-15.52831,0.09198,-0.72766,-6.83766,GMMs and Accordions,16.83430,15.45059,-72.77296,4.18280,-20.18680,False
1312,-15.00723,-15.42491,0.18415,2.14777,-1.32672,Bayesian Inference,22.93284,45.51019,-77.62273,9.63221,-20.05238,False
1313,-18.01431,-15.42178,0.26650,21.00019,-3.76266,Bayesian Inference,6.10310,0.07001,-72.08258,6.59110,-20.04832,False
1314,17.69993,-15.47172,-0.68232,7.30801,3.48966,GMMs and Accordions,-2.00784,1.80495,-77.70277,8.42043,-20.11323,True
1315,-37.03573,-15.36640,0.70620,16.25428,-15.12709,Bayesian Inference,-1.69871,-1.28774,-77.12385,7.51269,-19.97631,False
1316,10.18704,-15.46514,-0.47378,0.92023,-3.12490,GMMs and Accordions,-14.84697,31.58411,-77.12637,9.31172,-20.10468,True
1317,-23.31470,-15.36309,0.29041,19.17266,2.42516,Bayesian Inference,11.04169,-46.41573,-72.91868,4.90267,-19.97202,False
1318,-15.50194,-15.48027,0.32507,3.59663,6.60226,Bayesian Inference,5.87543,-7.85825,-78.46308,8.21342,-20.12435,False
1319,-26.73880,-15.45067,0.59194,14.50289,1.30678,Bayesian Inference,-9.55667,25.84336,-79.58581,8.69591,-20.08587,False
1320,-2.16100,-15.42560,-0.19650,13.17037,-2.65693,Bayesian Inference,2.60237,-19.72095,-78.75507,7.69890,-20.05328,False
1321,0.03464,-15.56722,0.06102,6.88908,-2.42899,GMMs and Accordions,-5.43040,3.88748,-76.54502,6.27906,-20.23739,True
1322,-7.14431,-15.50556,0.13405,15.23781,-1.77572,Bayesian Inference,7.40999,4.89479,-79.18972,7.27446,-20.15722,False
1323,-9.45016,-15.37806,-0.08799,31.20505,-0.37237,Bayesian Inference,-4.71468,-4.95619,-74.88124,6.03794,-19.99148,False
1324,-4.72802,-15.46818,-0.02305,17.91517,-1.56874,Bayesian Inference,-9.30015,-9.24784,-73.09135,8.13662,-20.10864,False
1325,-13.45917,-15.39662,0.07359,5.78589,1.51923,Bayesian Inference,5.83635,-0.06664,-78.08424,7.69884,-20.01560,False
1326,-21.66357,-15.48487,0.51891,-1.11849,-1.30369,GMMs and Accordions,10.12407,1.79732,-72.65907,6.90141,-20.13033,False
1327,-6.97637,-15.48202,0.07541,4.79917,-7.87423,Bayesian Inference,-39.19584,-32.34660,-77.72053,6.23812,-20.12663,False
1328,-21.07580,-15.47726,0.48406,19.40506,-0.07379,Bayesian Inference,-6.55305,-14.85471,-72.62406,9.21581,-20.12044,False
1329,-0.80809,-15.51334,-0.03674,13.05566,0.95307,Bayesian Inference,9.17078,2.65771,-74.76521,4.71310,-20.16734,False
1330,-30.55362,-15.43425,0.66801,10.33175,-6.40988,Bayesian Inference,5.82377,-6.97344,-75.04626,6.97461,-20.06452,False
1331,-33.00951,-15.35187,0.55329,12.87226,-5.68910,Bayesian Inference,0.15389,8.00319,-75.59302,8.67346,-19.95743,False
1332,0.31396,-15.51422,-0.06810,-5.50192,0.44732,Bayesian Inference,25.27866,-52.35205,-77.79951,7.96763,-20.16849,True
1333,-1.40886,-15.51757,-0.00922,27.74101,6.13799,Bayesian Inference,-9.93102,19.45609,-78.14951,6.35226,-20.17284,False
1334,-0.47147,-15.41228,-0.27715,11.18590,-1.06709,Bayesian Inference,-11.10216,-0.84289,-74.27721,7.05317,-20.03596,False
1335,-3.58699,-15.38636,-0.24354,8.47031,-6.05133,Bayesian Inference,5.39460,-15.48085,-78.52854,7.06897,-20.00226,False
1336,-43.94116,-15.33580,0.84192,6.17779,-3.58225,Bayesian Inference,6.02933,-3.04763,-77.96873,6.62894,-19.93654,False
1337,10.62687,-15.40643,-0.62071,9.30627,3.63417,GMMs and Accordions,-6.66341,11.40462,-79.10729,7.37055,-20.02835,True
1338,-21.86311,-15.40573,0.34443,-9.08558,3.33193,GMMs and Accordions,6.61791,1.87203,-70.46364,8.34532,-20.02745,False
1339,-23.77644,-15.41224,0.41620,8.16369,7.43910,Bayesian Inference,-3.78747,-12.56283,-78.29114,8.32749,-20.03592,False
1340,-12.65232,-15.51468,0.31875,5.31918,5.65728,Bayesian Inference,-3.18106,-7.33366,-71.62658,9.87101,-20.16909,False
1341,-19.68592,-15.45563,0.39340,26.84618,-0.29496,Bayesian Inference,-11.93155,22.42119,-77.56905,7.13134,-20.09232,False
1342,17.64403,-15.40503,-0.83270,9.47572,0.25944,GMMs and Accordions,9.23717,-5.64618,-79.03786,9.95671,-20.02653,True
1343,-4.77847,-15.38553,-0.20998,3.78806,4.70273,Bayesian Inference,-1.89382,4.71267,-71.46401,6.67760,-20.00119,False
1344,-14.24581,-15.44740,0.21278,24.17074,-6.49340,Bayesian Inference,5.64490,-7.23749,-76.52088,8.64492,-20.08163,False
1345,-13.39837,-15.35821,-0.01577,16.46654,-1.12487,Bayesian Inference,4.51197,-7.18867,-78.73254,8.09749,-19.96568,False
1346,1.00648,-15.45585,-0.22179,11.02611,-0.21735,GMMs and Accordions,0.49270,2.61196,-72.45997,7.75585,-20.09261,True
1347,-13.76103,-15.42499,0.14725,18.23247,6.04752,Bayesian Inference,-4.22803,5.87533,-79.57384,6.43635,-20.05248,False
1348,-7.37069,-15.37091,-0.16617,11.87295,-4.37075,Bayesian Inference,-8.85467,1.30717,-77.83972,5.81207,-19.98218,False
1349,-35.02648,-15.41088,0.74782,4.20333,-0.56768,Bayesian Inference,5.37741,-12.58265,-76.70746,8.48095,-20.03414,False
1350,-17.75133,-15.52323,0.48995,17.78773,3.44412,Bayesian Inference,-13.78449,18.99543,-74.59382,6.04570,-20.18020,False
1351,-20.91124,-15.40397,0.31209,11.81953,-4.42339,Bayesian Inference,2.15934,7.86821,-76.49827,8.86802,-20.02516,False
1352,-8.71934,-15.42138,-0.01100,9.88090,-2.45343,Bayesian Inference,-19.77822,2.36957,-78.81542,8.36991,-20.04779,False
1353,-14.32242,-15.41500,0.14119,1.08231,2.46407,Bayesian Inference,-5.24951,-2.07662,-77.92274,8.17472,-20.03951,False
1354,-35.21028,-15.38452,0.69320,4.97540,2.53708,Bayesian Inference,-6.45322,16.94764,-77.53579,8.80630,-19.99987,False
1355,-28.47035,-15.36627,0.45106,20.75216,4.94977,Bayesian Inference,-0.54400,-0.04952,-78.87808,8.47226,-19.97616,False
1356,-14.01065,-15.38899,0.07261,6.56034,5.64426,Bayesian Inference,6.93871,-7.44007,-78.44954,7.23294,-20.00569,False
1357,-33.11930,-15.42752,0.72902,-4.87032,0.74496,GMMs and Accordions,19.67059,-53.41397,-78.11984,7.23089,-20.05578,False
1358,-26.24358,-15.38291,0.42272,11.11158,-2.17199,Bayesian Inference,-8.17062,21.92975,-77.39275,6.27590,-19.99778,False
1359,-13.59152,-15.47960,0.26670,14.86322,-2.74671,Bayesian Inference,17.78612,-27.67865,-78.66064,7.59012,-20.12348,False
1360,-27.48771,-15.43504,0.57860,6.04179,2.38881,Bayesian Inference,15.22201,-27.86181,-76.52598,7.82600,-20.06555,False
1361,-31.23264,-15.34243,0.47891,4.68941,-7.39537,Bayesian Inference,7.12886,-14.32224,-70.45737,7.97742,-19.94516,False
1362,3.89117,-15.47241,-0.26988,-6.50651,4.87029,Bayesian Inference,-3.88204,-11.71398,-76.58981,9.12663,-20.11413,True
1363,-11.34888,-15.43078,0.08868,14.17775,4.14802,Bayesian Inference,-8.09387,11.66215,-78.56637,7.74284,-20.06001,False
1364,0.18914,-15.57701,0.07875,-1.57327,-10.04660,Bayesian Inference,8.68522,-16.84724,-72.81592,4.61720,-20.25012,True
1365,0.99429,-15.54094,-0.02745,18.55945,3.67481,GMMs and Accordions,-14.90418,33.18618,-74.34604,5.85681,-20.20322,True
1366,-13.91131,-15.40240,0.10023,-9.67382,-5.89787,GMMs and Accordions,-5.35163,22.42740,-73.70334,7.89053,-20.02312,False
1367,-0.91726,-15.49870,-0.06686,5.08671,-1.77566,Bayesian Inference,2.58253,16.33810,-77.19804,7.60094,-20.14831,False
1368,22.34511,-15.47094,-0.82231,-0.08346,-12.21781,Bayesian Inference,-15.80213,31.03658,-79.07107,8.62303,-20.11222,True
1369,-35.60746,-15.37198,0.67643,22.06354,7.07264,Bayesian Inference,-25.96411,-4.95074,-78.25182,8.90808,-19.98357,False
1370,-2.12986,-15.41644,-0.21831,12.92802,7.80498,Bayesian Inference,-16.28876,25.26796,-77.63655,9.07639,-20.04138,False
1371,-25.82589,-15.37439,0.39088,10.44702,-5.87608,Bayesian Inference,2.80445,-19.65624,-77.48222,7.83370,-19.98670,False
