,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
749,Bob,-5.07891,-15.48454,0.02469,12.14619,4.03011,Bayesian Inference,2.16951,-20.53140,-78.20280,8.74756,-20.12990,False
750,Bob,10.03146,-15.45821,-0.48493,16.34183,-0.32011,GMMs and Accordions,-0.31143,0.14249,-77.42389,7.18029,-20.09568,True
751,Atsuto,-23.40911,-15.48710,0.57593,11.40410,-2.24888,Bayesian Inference,-13.72989,18.19917,-74.93917,7.45901,-20.13324,False
752,Jorg,-11.46386,-15.40314,0.02909,3.55310,4.54829,Bayesian Inference,-1.96286,12.15061,-77.00256,8.53890,-20.02408,False
753,Bob,-5.76354,-15.45096,-0.03149,10.96095,-0.75992,Bayesian Inference,2.95010,2.86508,-77.50284,8.83869,-20.08625,False
754,Bob,-5.38891,-15.43387,-0.08161,-0.49237,-1.56860,GMMs and Accordions,4.36008,-1.16098,-79.58696,8.05877,-20.06403,False
755,Jorg,-12.34799,-15.44690,0.15517,16.29862,13.79979,Bayesian Inference,7.30980,-16.41994,-76.23483,6.52205,-20.08097,False
756,Atsuto,-37.02281,-15.43597,0.86443,-5.44374,4.70380,GMMs and Accordions,4.76932,6.20386,-76.56776,6.87255,-20.06676,False
757,Bob,-30.40847,-15.40604,0.59940,17.28540,5.90204,Bayesian Inference,20.13734,-46.34255,-79.16421,9.42044,-20.02786,False
758,Atsuto,-38.36150,-15.36394,0.74006,17.03019,-2.00770,Bayesian Inference,2.68886,4.07096,-75.37080,7.75374,-19.97313,False
759,Bob,12.41172,-15.39699,-0.69534,18.38850,-9.42009,GMMs and Accordions,9.33993,-12.66547,-79.26154,8.93359,-20.01608,True
760,Shoogee,0.67999,-15.54911,0.00054,27.12633,0.72243,GMMs and Accordions,16.11365,0.61076,-75.24639,5.03408,-20.21385,True
761,Bob,-32.99626,-15.38721,0.63347,-11.59819,-0.32457,GMMs and Accordions,-3.17200,-2.15561,-79.76076,6.80185,-20.00338,False
762,Atsuto,-37.33460,-15.42929,0.85847,-7.22600,-7.93706,GMMs and Accordions,1.63185,5.70396,-78.31601,8.37565,-20.05807,False
763,Bob,-24.45892,-15.42109,0.45667,0.45653,4.91266,Bayesian Inference,2.92014,-5.02330,-79.19344,8.89026,-20.04742,False
764,Bob,7.86460,-15.43535,-0.47257,10.17883,4.31515,GMMs and Accordions,-10.71770,12.56538,-74.78465,9.32690,-20.06596,True
765,Atsuto,-14.53873,-15.51824,0.38299,11.73183,-0.40144,Bayesian Inference,10.08205,1.67511,-73.11267,10.03630,-20.17372,False
766,Atsuto,-26.69106,-15.41285,0.50431,12.47686,8.29134,Bayesian Inference,0.40264,8.56682,-77.93069,6.90355,-20.03671,False
767,Atsuto,3.36881,-15.50776,-0.17374,13.13138,4.44102,GMMs and Accordions,-6.49799,-8.77207,-73.60040,8.81772,-20.16008,True
768,Bob,9.28661,-15.42199,-0.54536,15.98006,0.82487,GMMs and Accordions,5.27302,-12.04347,-75.36363,8.82855,-20.04858,True
769,Bob,-28.32820,-15.37990,0.47789,3.22515,-7.13658,Bayesian Inference,6.49624,-24.03105,-77.56014,8.86739,-19.99386,False
770,Atsuto,3.19215,-15.51405,-0.15414,19.96548,8.40578,GMMs and Accordions,-7.70427,-1.87962,-80.25943,9.43513,-20.16827,True
771,Atsuto,-10.69253,-15.35993,-0.09238,-0.61803,6.47634,GMMs and Accordions,-10.70228,11.70864,-76.96520,7.07103,-19.96790,False
772,Atsuto,-33.72839,-15.43186,0.75704,-15.55626,3.72385,GMMs and Accordions,-7.88262,-0.99134,-80.21305,6.90498,-20.06142,False
773,Atsuto,-13.78519,-15.50506,0.33051,17.05088,11.45535,Bayesian Inference,3.72013,-22.61358,-73.71509,8.06958,-20.15657,False
774,Bob,-8.88192,-15.49559,0.16302,24.03316,9.85517,Bayesian Inference,3.61176,-11.59676,-78.88592,7.76585,-20.14426,False
775,Jorg,-37.29603,-15.40237,0.79596,4.36961,-6.89114,Bayesian Inference,26.03209,2.05927,-76.94731,8.75674,-20.02308,False
776,Atsuto,-28.82461,-15.42419,0.59364,8.82567,-0.80095,Bayesian Inference,3.78120,-6.53954,-74.27429,6.41051,-20.05145,False
777,Atsuto,-17.70506,-15.45390,0.33052,2.33811,-6.74336,Bayesian Inference,-13.11268,16.28487,-79.26220,7.00473,-20.09007,False
778,Jorg,-11.99375,-15.41470,0.07121,6.16831,-0.64372,Bayesian Inference,-27.33124,-88.57943,-77.75973,10.86588,-20.03911,False
779,Shoogee,-4.81223,-15.49372,0.03767,0.38461,-4.55302,Bayesian Inference,5.89198,-12.14272,-77.32740,9.38758,-20.14183,False
780,Atsuto,-32.19180,-15.45583,0.76595,25.90234,0.39568,Bayesian Inference,1.35093,6.24857,-72.72475,7.62894,-20.09258,False
781,Atsuto,-11.92023,-15.41107,0.06074,-2.38863,-2.77067,GMMs and Accordions,7.65344,-19.72970,-74.84437,9.35724,-20.03439,False
782,Bob,-28.64057,-15.37406,0.47389,16.43774,-11.12424,Bayesian Inference,-4.01026,3.47463,-77.13897,7.04829,-19.98628,False
783,Jorg,-27.14288,-15.40121,0.49121,5.98958,3.42035,Bayesian Inference,1.21531,25.19756,-72.33681,5.92726,-20.02157,False
784,Bob,-9.69870,-15.45902,0.10396,1.01952,5.67575,Bayesian Inference,0.20672,1.20036,-76.40906,6.42478,-20.09672,False
785,Shoogee,1.20195,-15.56758,0.02711,1.77828,-3.75436,GMMs and Accordions,19.40064,9.59534,-76.00645,6.27959,-20.23785,True
786,Jorg,-36.99366,-15.42255,0.83297,-0.41756,-10.73394,GMMs and Accordions,3.66539,-58.09212,-77.01789,7.49219,-20.04932,False
787,Shoogee,-5.51463,-15.46642,-0.00367,8.64215,5.65069,Bayesian Inference,-9.93763,-21.41847,-74.89966,5.28564,-20.10634,False
788,Atsuto,-4.36157,-15.47544,-0.01741,11.17110,3.24967,Bayesian Inference,12.34750,-14.19469,-77.48787,7.20659,-20.11807,False
789,Jorg,-6.71143,-15.43635,-0.03660,-4.92370,-3.09048,GMMs and Accordions,-4.75896,-6.37104,-76.72709,8.67405,-20.06726,False
790,Bob,-36.53542,-15.40677,0.78335,15.66988,-3.09328,Bayesian Inference,-5.44428,13.95811,-76.50855,7.24679,-20.02880,False
791,Atsuto,-14.90465,-15.36580,0.04634,27.75890,9.93173,Bayesian Inference,-2.64485,-4.74276,-77.83944,8.54938,-19.97554,False
792,Atsuto,-3.92835,-15.39150,-0.22166,14.76095,4.04315,Bayesian Inference,-3.92798,8.36460,-77.91929,7.79665,-20.00895,False
793,Shoogee,-8.28480,-15.48760,0.12705,7.58798,-3.76772,Bayesian Inference,-8.85921,-18.25107,-74.00571,6.44725,-20.13388,False
794,Bob,14.25785,-15.42488,-0.68669,7.14657,-0.62653,GMMs and Accordions,11.21820,-25.37707,-79.88214,7.80857,-20.05234,True
795,Atsuto,-18.84094,-15.49813,0.46515,-18.60034,-5.16916,GMMs and Accordions,6.71499,-6.22938,-75.39849,7.49216,-20.14757,False
796,Bob,-3.64079,-15.41531,-0.17593,-6.70607,0.12160,GMMs and Accordions,6.05340,-31.30116,-78.55156,6.02639,-20.03990,False
797,Bob,-37.59043,-15.36619,0.72224,-1.42532,9.52689,GMMs and Accordions,-3.49018,4.35959,-76.81418,7.37481,-19.97605,False
798,Jorg,-8.83581,-15.39140,-0.07587,4.90466,-1.10874,Bayesian Inference,4.26325,-24.54404,-78.14564,8.10008,-20.00882,False
799,Bob,-22.67602,-15.34786,0.23669,7.88666,-0.79605,Bayesian Inference,-6.18689,19.68485,-78.79011,8.12721,-19.95222,False
800,Atsuto,-24.88880,-15.47959,0.60283,-0.88406,0.01725,GMMs and Accordions,2.02657,-13.47430,-75.83437,8.32516,-20.12347,False
801,Bob,15.79829,-15.42614,-0.72965,-3.28567,-4.54723,Bayesian Inference,4.09001,-16.21032,-79.12674,7.66583,-20.05398,True
802,Shoogee,-9.49975,-15.46606,0.11409,4.69953,5.42337,Bayesian Inference,8.02229,34.11671,-74.90431,6.04476,-20.10588,False
803,Jorg,-20.61811,-15.44970,0.40761,16.26980,-1.77929,Bayesian Inference,3.85480,21.70830,-80.08847,7.21431,-20.08461,False
804,Shoogee,-1.69654,-15.56631,0.11045,15.89820,-3.10284,Bayesian Inference,-9.28139,-4.63497,-73.64930,4.98159,-20.23620,False
805,Atsuto,-7.74192,-15.43480,-0.00948,9.03890,-1.04574,Bayesian Inference,5.94589,11.30069,-77.60901,9.08467,-20.06524,False
806,Bob,-20.52195,-15.42743,0.35398,-4.71862,-4.28827,GMMs and Accordions,7.45256,-22.64345,-77.10836,6.77171,-20.05566,False
807,Bob,-40.36403,-15.37454,0.82380,12.96329,-0.29193,Bayesian Inference,7.52204,-20.07647,-76.60444,10.60475,-19.98691,False
808,Jorg,-42.73170,-15.35768,0.85581,0.80233,-3.39528,Bayesian Inference,-10.19591,7.38936,-76.42973,8.95252,-19.96498,False
809,Bob,-19.28508,-15.43480,0.33398,8.51151,-1.77871,Bayesian Inference,-4.78776,-2.96940,-80.06570,6.90163,-20.06524,False
810,Bob,16.78768,-15.41127,-0.79299,26.70319,-2.83426,GMMs and Accordions,-7.55014,18.05831,-77.12359,7.66830,-20.03465,True
811,Bob,22.86750,-15.48074,-0.81550,2.92714,6.79698,GMMs and Accordions,-7.35070,0.89335,-79.77669,8.30197,-20.12497,True
812,Atsuto,-26.71628,-15.44809,0.58540,14.18062,9.19070,Bayesian Inference,-5.31590,-5.42589,-73.94313,7.75893,-20.08252,False
813,Shoogee,-0.98493,-15.48384,-0.09873,11.27684,2.83519,Bayesian Inference,8.15332,-14.33633,-75.11617,5.35818,-20.12899,False
814,Atsuto,-26.59602,-15.36587,0.39438,10.51657,-4.42467,Bayesian Inference,11.54406,-5.13591,-74.34629,5.79749,-19.97563,False
815,Atsuto,-18.94988,-15.47584,0.41758,10.76883,3.13392,Bayesian Inference,-6.73825,-5.28723,-79.20925,7.40182,-20.11859,False
816,Bob,-6.63077,-15.36028,-0.21243,-0.53315,1.12576,GMMs and Accordions,-7.28840,-1.77697,-76.56809,7.92401,-19.96836,False
817,Bob,-21.65193,-15.42113,0.37324,21.83099,6.66343,Bayesian Inference,13.74417,-19.17575,-79.04480,9.65754,-20.04747,False
818,Shoogee,5.37654,-15.60171,-0.01929,19.64567,-3.97155,GMMs and Accordions,-30.63428,21.39339,-75.52255,6.49151,-20.28222,True
819,Bob,-29.69146,-15.43196,0.63714,10.06337,-2.82353,Bayesian Inference,15.80865,-24.61925,-77.84635,7.45575,-20.06154,False
820,Bob,-36.42798,-15.43832,0.85209,0.23313,0.99090,Bayesian Inference,5.11779,-13.37161,-78.74976,8.80000,-20.06982,False
821,Jorg,-30.51042,-15.43026,0.65763,22.94866,-2.53798,Bayesian Inference,-3.44935,-10.70676,-77.98051,7.42052,-20.05933,False
822,Bob,-160993488775.42011,-15.39032,0.14733,26.72345,6.42595,Bayesian Inference,-12.18011,29.78801,-78.33263,6.79932,-20.00741,False
823,Bob,-35.71446,-15.38897,0.71835,-15.28121,-10.21580,GMMs and Accordions,-7.20897,16.89002,-77.71512,7.92495,-20.00566,False
824,Bob,-19.91622,-15.47637,0.44755,-9.21646,-3.19991,GMMs and Accordions,-6.46839,17.87870,-78.14436,8.96800,-20.11929,False
825,Jorg,-41.29441,-15.33750,0.76703,2.69387,-1.19649,Bayesian Inference,0.56225,-10.63136,-79.47553,8.01139,-19.93875,False
826,Bob,-30.26651,-15.47390,0.74987,0.55773,-5.07746,Bayesian Inference,0.05604,5.67547,-77.04081,8.08442,-20.11607,False
827,Atsuto,3.29904,-15.52992,-0.12115,11.59246,-2.92591,GMMs and Accordions,-9.28438,-5.73399,-73.99554,7.04690,-20.18889,True
828,Bob,9.25060,-15.44824,-0.48443,11.55302,-0.23613,GMMs and Accordions,22.21035,-51.16699,-78.42431,7.21056,-20.08271,True
829,Bob,-35.07574,-15.39933,0.72297,2.48658,-12.32154,Bayesian Inference,20.46800,-35.55512,-78.43504,8.34536,-20.01913,False
830,Bob,9.71577,-15.46336,-0.46381,15.79639,-1.82749,GMMs and Accordions,-1.11754,-8.19477,-78.62647,7.36862,-20.10237,True
831,Bob,7.98408,-15.39205,-0.57486,20.61281,4.32157,GMMs and Accordions,-14.52547,19.46725,-79.26508,9.73673,-20.00966,True
832,Bob,-6.84397,-15.48115,0.06947,-6.98472,-13.45231,GMMs and Accordions,0.94019,-5.24765,-76.74559,10.00101,-20.12549,False
833,Shoogee,-6.15470,-15.49691,0.08488,4.81602,5.35869,Bayesian Inference,-22.12287,-10.36628,-74.00378,6.10794,-20.14598,False
834,Bob,3.37219,-15.37789,-0.46991,7.41010,-2.47016,GMMs and Accordions,18.53896,-21.56317,-75.99562,9.49826,-19.99126,True
835,Atsuto,-15.35300,-15.50959,0.38750,-9.48067,-3.26040,GMMs and Accordions,2.78133,22.87933,-78.68213,8.46502,-20.16247,False
836,Atsuto,-24.66768,-15.35991,0.32342,9.79568,-4.32767,Bayesian Inference,9.46023,2.51060,-78.07892,8.75037,-19.96789,False
837,Jorg,-6.00435,-15.45077,-0.02477,-1.34707,-2.47604,GMMs and Accordions,-6.34779,-36.53251,-76.71958,7.01010,-20.08600,False
838,Atsuto,-28.00043,-15.45139,0.63113,10.65619,11.71529,Bayesian Inference,2.46745,1.39676,-78.18193,8.32634,-20.08681,False
839,Bob,17.69784,-15.42241,-0.79466,7.42057,-1.69901,GMMs and Accordions,4.41276,-10.42828,-79.01301,7.49449,-20.04913,True
840,Atsuto,-13.07251,-15.35637,-0.02967,7.64203,-0.34732,Bayesian Inference,-12.81356,2.37140,-78.81998,7.70427,-19.96328,False
841,Jorg,-27.08241,-15.37603,0.43201,22.61110,-4.88236,Bayesian Inference,-17.53670,-23.83475,-76.36524,8.76683,-19.98884,False
842,Jorg,-33.88879,-15.42099,0.73703,10.31508,4.78731,Bayesian Inference,-15.54152,-51.44303,-73.77361,4.51720,-20.04729,False
843,Bob,-20.72126,-15.45807,0.42977,27.80645,-7.48235,Bayesian Inference,8.53980,-13.93925,-78.27937,6.05095,-20.09549,False
844,Atsuto,-10.94841,-15.52048,0.28127,-1.69689,-0.68429,GMMs and Accordions,2.09294,-14.76090,-72.48821,8.57182,-20.17663,False
845,Shoogee,-3.48403,-15.47131,-0.05294,18.53508,-1.89707,Bayesian Inference,-19.92517,-4.57338,-75.57751,6.13367,-20.11270,False
846,Atsuto,-30.94249,-15.37723,0.54960,4.43934,0.62434,Bayesian Inference,1.10050,10.28038,-79.50661,8.79432,-19.99040,False
847,Atsuto,-11.39100,-15.45326,0.14118,3.78976,3.91154,Bayesian Inference,6.51561,17.04319,-77.95726,7.89898,-20.08923,False
848,Jorg,-3.41707,-15.43929,-0.12792,3.99698,2.70349,Bayesian Inference,13.42084,52.91141,-76.71601,11.96574,-20.07108,False
849,Atsuto,-6.96919,-15.41287,-0.08245,-5.45353,3.67350,GMMs and Accordions,1.45243,-17.58551,-74.99287,9.49949,-20.03674,False
850,Atsuto,-25.58342,-15.51571,0.70584,2.60532,2.93704,Bayesian Inference,-2.47404,1.85078,-73.73458,6.02620,-20.17042,False
851,Bob,-6.72257,-15.46980,0.03998,7.90077,8.02681,Bayesian Inference,5.60428,-14.10144,-75.16523,7.16057,-20.11074,False
852,Bob,-10.74915,-15.46041,0.13839,12.53054,-2.93292,Bayesian Inference,2.31231,-6.33117,-75.98344,6.53080,-20.09853,False
853,Bob,-36.74833,-15.39123,0.75427,9.57988,-0.97816,Bayesian Inference,4.29909,-18.71393,-78.51819,10.19959,-20.00860,False
854,Bob,-17.10323,-15.36456,0.10893,20.16166,-1.07042,Bayesian Inference,4.17549,-9.70135,-77.02477,7.63800,-19.97392,False
855,Bob,24.96683,-15.51767,-0.79379,23.39828,8.04704,GMMs and Accordions,-16.56382,25.11088,-77.70307,9.13782,-20.17297,True
856,Atsuto,-10.50801,-15.40027,-0.00590,10.22971,-0.03684,Bayesian Inference,7.29960,2.76396,-76.07766,7.70861,-20.02035,False
857,Bob,-17.66739,-15.36821,0.13404,19.51833,7.42814,Bayesian Inference,-11.96013,1.97004,-81.11426,10.93590,-19.97867,False
858,Bob,-25.91660,-15.41807,0.49316,17.83325,2.27990,Bayesian Inference,-1.28413,13.47955,-78.89294,5.57870,-20.04349,False
859,Atsuto,-34.40487,-15.46347,0.84923,3.39673,-1.31087,Bayesian Inference,7.70866,-9.55202,-75.47739,9.14089,-20.10251,False
860,Atsuto,-25.19257,-15.43667,0.51402,-4.51668,2.49781,GMMs and Accordions,9.53475,15.80641,-73.02926,7.11064,-20.06767,False
861,Atsuto,-14.23074,-15.45641,0.23287,23.33867,4.37743,Bayesian Inference,7.28864,20.58058,-76.67096,7.01800,-20.09334,False
862,Atsuto,-12.28000,-15.48003,0.22866,8.70139,6.57095,Bayesian Inference,2.71803,11.08413,-74.62637,9.27112,-20.12403,False
863,Jorg,-28.03611,-15.40327,0.52248,5.61160,-4.06997,Bayesian Inference,15.00242,23.05212,-77.79503,8.63540,-20.02425,False
864,Jorg,-22.93964,-15.42068,0.41053,8.34467,-7.82532,Bayesian Inference,12.92833,27.05072,-76.48181,9.64752,-20.04688,False
865,Bob,7.49866,-15.45007,-0.42815,26.70520,4.23721,GMMs and Accordions,10.42969,-15.96100,-78.10587,9.22674,-20.08509,True
866,Jorg,-29.74998,-15.34750,0.44633,-6.78573,-7.63051,GMMs and Accordions,-21.09640,-16.35356,-75.98312,11.68805,-19.95174,False
867,Bob,-29.18570,-15.47328,0.71629,19.06902,-8.44623,Bayesian Inference,-7.84507,23.79834,-77.88020,8.80819,-20.11526,False
868,Atsuto,-21.41312,-15.41986,0.36323,7.27311,-3.69716,Bayesian Inference,-11.86746,12.99735,-77.30901,6.97101,-20.04581,False
869,Bob,3.06665,-15.43570,-0.32903,-5.29535,-7.91838,Bayesian Inference,11.49136,-17.24638,-77.75932,7.84236,-20.06641,True
870,Atsuto,-44.29726,-15.34372,0.87056,5.72175,0.77036,Bayesian Inference,3.32741,10.98309,-74.22588,9.33710,-19.94683,False
871,Atsuto,-11.31627,-15.36368,-0.06526,24.69109,6.36581,Bayesian Inference,-9.19676,4.86276,-74.66765,10.19401,-19.97278,False
872,Atsuto,-24.39960,-15.41469,0.44032,14.53786,-1.21702,Bayesian Inference,9.28232,8.40986,-78.24717,6.86647,-20.03910,False
873,Bob,-16.08011,-15.48329,0.34916,27.55611,4.26061,Bayesian Inference,1.21846,11.26013,-80.12969,7.78405,-20.12827,False
874,Bob,-10.86632,-15.39522,-0.00674,22.77252,10.73454,Bayesian Inference,4.57997,-1.05845,-79.70525,7.78706,-20.01379,False
875,Bob,22.19808,-15.49400,-0.76536,5.54482,0.52048,GMMs and Accordions,-13.68496,33.57353,-77.56319,8.13411,-20.14220,True
876,Bob,-23.47724,-15.40417,0.38890,22.24840,4.05155,Bayesian Inference,-16.63797,20.91187,-78.33589,7.78164,-20.02543,False
877,Jorg,2.62875,-15.43946,-0.30742,-12.88041,-5.20675,Bayesian Inference,9.81902,50.65884,-74.45955,5.58647,-20.07130,True
878,Bob,-9.96417,-15.49085,0.18442,11.08476,4.57070,Bayesian Inference,-15.01115,21.33535,-78.72014,8.37516,-20.13810,False
879,Jorg,-35.78765,-15.35703,0.64772,7.00846,-3.87087,Bayesian Inference,20.58086,48.96436,-72.18579,5.13250,-19.96414,False
880,Bob,-23.20434,-15.46351,0.51604,6.31167,-1.28875,Bayesian Inference,9.15312,-18.10811,-77.57085,7.89499,-20.10256,False
881,Shoogee,2.80885,-15.54121,-0.08081,19.81027,-6.92307,GMMs and Accordions,-9.54896,41.95121,-75.97628,5.87573,-20.20358,True
882,Bob,-5.69176,-15.46208,-0.00828,31.92786,8.02670,Bayesian Inference,-9.57198,7.81194,-75.53813,7.26022,-20.10071,False
883,Bob,18.68856,-15.49067,-0.66854,23.83817,1.51315,GMMs and Accordions,-0.88924,13.57836,-77.64052,6.17961,-20.13787,True
884,Jorg,-22.62493,-15.43745,0.43939,-0.40327,0.18043,GMMs and Accordions,-22.40402,-1.79986,-73.90687,9.64970,-20.06868,False
885,Bob,-17.08734,-15.45895,0.32365,9.50039,2.93604,Bayesian Inference,1.88504,9.32211,-76.50446,8.75619,-20.09663,False
886,Bob,-35.89080,-15.42179,0.79842,15.36434,1.36996,Bayesian Inference,-18.59925,36.35240,-76.66530,6.12665,-20.04833,False
887,Atsuto,-28.19534,-15.34721,0.39942,14.90590,3.90593,Bayesian Inference,5.45342,-14.03190,-78.94746,9.57365,-19.95137,False
888,Jorg,-23.37160,-15.43987,0.46712,3.85236,-2.27707,Bayesian Inference,-1.92687,21.42732,-76.04963,7.92883,-20.07183,False
889,Atsuto,-4.87197,-15.53156,0.12572,10.22604,-0.42140,Bayesian Inference,-7.20922,1.03991,-78.58800,9.67779,-20.19103,False
890,Bob,11.19939,-15.42669,-0.59155,-7.15980,0.67818,Bayesian Inference,-11.95322,16.55447,-76.57923,10.51980,-20.05470,True
891,Jorg,-12.31676,-15.39415,0.03397,12.58413,3.72722,Bayesian Inference,12.56568,-3.86231,-78.13172,5.71217,-20.01239,False
892,Jorg,-24.39197,-15.36506,0.32694,11.74850,-2.36905,Bayesian Inference,11.65321,1.57339,-77.53731,7.93355,-19.97457,False
893,Bob,-31.56806,-15.35200,0.51069,12.79021,-11.59561,Bayesian Inference,10.87504,7.50146,-78.62883,7.72604,-19.95760,False
894,Atsuto,-18.28033,-15.47446,0.39449,-6.25847,-2.11088,GMMs and Accordions,-5.61367,30.00112,-79.58818,9.33581,-20.11679,False
895,Atsuto,-7.21926,-15.52637,0.18372,24.83583,6.69433,Bayesian Inference,6.11762,-1.53877,-77.82294,8.03344,-20.18428,False
896,Jorg,-7.03331,-15.42826,-0.04546,24.81479,0.17869,Bayesian Inference,-2.09286,0.82687,-76.43540,8.92446,-20.05674,False
897,Atsuto,-16.77581,-15.42804,0.24390,0.26802,-3.33727,Bayesian Inference,-1.55961,12.97649,-76.62718,8.41131,-20.05645,False
898,Jorg,-31.33113,-15.38595,0.58104,-0.61104,1.94116,GMMs and Accordions,-2.98037,-20.87079,-76.97699,8.97448,-20.00174,False
899,Bob,-27.06941,-15.41023,0.50959,10.90281,-0.33089,Bayesian Inference,7.53938,-13.11510,-78.55699,8.16350,-20.03330,False
900,Bob,-10.96470,-15.41629,0.04422,23.57399,3.07751,Bayesian Inference,0.16406,-7.43615,-78.63692,6.86868,-20.04118,False
901,Bob,9.62214,-15.48375,-0.41453,-2.79083,4.13791,Bayesian Inference,10.00958,-13.72384,-78.67284,8.15922,-20.12888,True
902,Jorg,-13.65238,-15.36596,0.00945,10.04245,-0.73717,Bayesian Inference,-14.14003,-54.13475,-76.37979,8.15108,-19.97575,False
903,Atsuto,-41.65043,-15.33375,0.76909,5.10682,0.35757,Bayesian Inference,-1.40735,-3.07896,-77.41084,8.90686,-19.93388,False
904,Atsuto,-6.01205,-15.52099,0.13554,10.38254,-5.75546,Bayesian Inference,-6.77571,30.78647,-78.27858,9.84834,-20.17728,False
905,Bob,26.59112,-15.52084,-0.83489,8.31104,3.26580,GMMs and Accordions,-7.20239,12.93842,-79.15813,7.79392,-20.17709,True
906,Bob,-21.61615,-15.46653,0.47569,0.18670,2.42250,Bayesian Inference,-1.28182,-7.47715,-76.16965,5.96926,-20.10649,False
907,Bob,-11.08743,-15.38449,-0.02464,14.41474,-5.47117,Bayesian Inference,3.28510,-3.05811,-77.22430,7.43833,-19.99983,False
908,Jorg,-18.06777,-15.44089,0.31165,12.40714,4.42609,Bayesian Inference,-0.75253,-14.11154,-77.64816,11.17469,-20.07316,False
909,Bob,20.38842,-15.49914,-0.69980,21.13683,-0.51973,GMMs and Accordions,-3.27190,7.19058,-79.90608,7.42943,-20.14888,True
910,Atsuto,-21.72893,-15.35944,0.23490,6.18525,-7.81368,Bayesian Inference,0.35194,-3.15371,-74.97910,8.40056,-19.96728,False
911,Jorg,-26.08452,-15.38244,0.41693,0.71134,-0.80744,Bayesian Inference,-12.49716,0.06595,-73.11988,6.06073,-19.99717,False
912,Jorg,-27.94008,-15.38930,0.48778,10.81064,-5.07395,Bayesian Inference,17.38302,-14.24773,-76.91270,12.52147,-20.00609,False
913,Jorg,-15.76402,-15.35927,0.05703,19.74569,5.17833,Bayesian Inference,8.63003,29.86444,-78.34798,9.88979,-19.96706,False
914,Atsuto,-30.11574,-15.42537,0.63475,6.48135,5.34899,Bayesian Inference,-7.56161,16.10096,-79.68603,10.01361,-20.05298,False
915,Bob,3.49384,-15.40066,-0.42163,4.86293,1.94775,GMMs and Accordions,2.80195,5.91976,-79.41552,7.29296,-20.02086,True
916,Atsuto,-27.56850,-15.40303,0.50803,11.90625,2.17323,Bayesian Inference,1.64161,-14.45820,-76.77676,8.27973,-20.02394,False
917,Jorg,-29.26495,-15.36595,0.47397,12.09992,-5.74133,Bayesian Inference,-18.11615,-30.46202,-73.38804,7.05806,-19.97574,False
918,Atsuto,-35.90131,-15.39545,0.73869,7.00047,-3.04469,Bayesian Inference,3.44546,-3.80975,-73.34810,8.03782,-20.01409,False
919,Jorg,-29.16966,-15.37700,0.49633,4.62660,-5.86280,Bayesian Inference,-21.17966,-16.38289,-78.26091,10.04778,-19.99010,False
920,Bob,-7.70358,-15.45258,0.02992,4.45080,1.95811,Bayesian Inference,-4.44057,0.60214,-78.50585,8.23369,-20.08835,False
921,Jorg,-40.62729,-15.36394,0.80747,1.73587,-5.09954,Bayesian Inference,-30.27460,-41.55682,-76.34933,8.78352,-19.97313,False
922,Bob,4.03556,-15.44676,-0.33264,4.16197,3.91578,GMMs and Accordions,-15.41508,35.58318,-77.96454,8.36645,-20.08079,True
923,Bob,0.92089,-15.50023,-0.11806,25.98358,-3.22069,GMMs and Accordions,11.41386,-15.57326,-82.83377,8.67132,-20.15030,True
924,Atsuto,-0.88813,-15.49785,-0.06966,7.67732,-5.53407,Bayesian Inference,-15.73042,0.47002,-79.08377,7.47777,-20.14721,False
925,Bob,-8.74228,-15.41645,-0.02153,15.63991,-1.87616,Bayesian Inference,-3.55116,10.10735,-79.02647,7.82390,-20.04139,False
926,Atsuto,-27.16170,-15.47292,0.65526,6.24311,-2.28115,Bayesian Inference,-0.34510,19.87706,-73.67766,9.01837,-20.11480,False
927,Atsuto,-39.21473,-15.35440,0.74368,6.65978,1.71256,Bayesian Inference,-3.17600,-14.06547,-74.95100,7.23518,-19.96071,False
928,Atsuto,-4.12076,-15.48989,0.00837,15.03614,-3.97667,Bayesian Inference,10.43314,3.76819,-74.18871,7.43264,-20.13686,False
929,Bob,20.19865,-15.47627,-0.74630,18.54740,-3.61310,GMMs and Accordions,-2.58530,4.45967,-77.01577,6.11169,-20.11915,True
930,Bob,-7.85559,-15.47791,0.09219,4.71997,-1.50616,Bayesian Inference,2.83651,0.37768,-79.37623,7.13082,-20.12128,False
931,Atsuto,-17.31024,-15.39739,0.18993,9.71974,-10.44585,Bayesian Inference,1.29535,24.96058,-72.77696,7.42781,-20.01660,False
932,Shoogee,-6.56101,-15.47395,0.04463,-4.25651,-2.27147,GMMs and Accordions,11.49356,-22.17364,-77.20132,8.28834,-20.11613,False
933,Jorg,-27.82322,-15.39318,0.49314,5.85312,2.19628,Bayesian Inference,2.68125,17.71048,-75.99380,8.54027,-20.01113,False
934,Bob,20.69680,-15.47082,-0.77354,21.59123,-1.50509,GMMs and Accordions,-6.76706,9.30562,-76.03823,7.94104,-20.11206,True
935,Bob,1.90371,-15.46933,-0.21775,19.06209,5.26845,GMMs and Accordions,4.39692,3.93252,-77.14786,8.86909,-20.11013,True
936,Jorg,-12.49500,-15.42484,0.10923,5.74980,-0.29988,Bayesian Inference,21.91708,-27.30865,-73.61433,6.76594,-20.05229,False
